%温室传感器数据，每15分钟采样一次
%数据格式说明：
%COL1:日期和时间 yyyyMMddhhmm
%COL2:土壤温度1,CK组(℃)
%COL3:土壤温度2,处理组(℃)
%COL4:土壤水分1,CK组(%)
%COL5:土壤水分2,处理组(%)
%COL6:土壤EC值(mS/cm) (暂缺)
%COL7:空气温度(℃)
%COL8:空气湿度(%RH)
%COL9:露点温度(℃)
%COL10:空气二氧化碳浓度(ppm)
%COL11:光照强度(Lux)

201801160453 ,11.3,10.4,7.9,14.6,9.2,91.5,8,543,0
201801160438 ,11.4,10.4,7.9,14.6,9.4,91.5,8,532,0
201801160423 ,11.4,10.5,7.9,14.6,9.6,91.5,8.3,547,0
201801160408 ,11.5,10.6,7.9,14.6,9.7,91.5,8.5,548,0
201801160353 ,11.6,10.6,7.9,14.6,10.5,90.4,9,545,0
201801160338 ,11.6,10.6,7.9,14.6,9.9,91,8.6,550,0
201801160323 ,11.6,10.7,7.9,14.7,10,91,8.7,553,0
201801160308 ,11.7,10.8,7.9,14.7,10.1,90.2,8.7,552,0
201801160253 ,11.7,10.8,7.9,14.7,10.2,90.2,8.7,553,0
201801160238 ,11.8,10.8,7.9,14.7,10.3,90.2,8.8,551,0
201801160223 ,11.8,10.9,7.9,14.7,10.3,90.2,8.9,552,0
201801160208 ,11.9,10.9,8,14.7,10.3,90.2,8.9,555,0
201801160153 ,11.9,11,8,14.7,10.3,90.2,8.9,558,0
201801160138 ,11.9,11,8,14.7,10.4,90.2,9,553,0
201801160123 ,12,11.1,8,14.7,10.6,90.2,9.1,552,0
201801160108 ,12.1,11.1,8,14.7,10.7,90.2,9.1,550,0
201801160053 ,12.1,11.1,8,14.7,10.7,90.2,9.2,553,0
201801160038 ,12.1,11.2,8,14.7,10.8,90.2,9.3,552,0
201801160023 ,12.2,11.2,8,14.7,10.8,90.2,9.3,559,0
201801160008 ,12.3,11.3,8,14.7,10.9,90.2,9.4,554,0
201801152353 ,12.3,11.3,8,14.7,10.9,90.2,9.4,544,0
201801152338 ,12.4,11.4,8,14.7,10.9,90.8,9.4,562,0
201801152323 ,12.4,11.4,8,14.7,10.9,90.8,9.5,557,0
201801152308 ,12.5,11.5,8,14.7,10.8,91.7,9.5,552,0
201801152253 ,12.6,11.6,8,14.7,10.7,91.7,9.5,548,0
201801152238 ,12.6,11.6,8,14.7,10.6,92.3,9.5,551,0
201801152223 ,12.8,11.7,8,14.7,10.5,93.2,9.4,554,0
201801152208 ,12.8,11.8,8,14.7,10.2,94.5,9.4,544,0
201801152153 ,12.9,11.9,8,14.7,9.6,96.2,9.1,552,0
201801152138 ,13.1,12,8,14.7,9.4,96.2,8.9,539,0
201801152123 ,13.2,12.1,8,14.7,9.5,96.2,9,539,0
201801152108 ,13.3,12.1,8.1,14.7,9.5,96.2,9,550,0
201801152053 ,13.4,12.3,8.1,14.7,9.6,95.5,9.1,531,0
201801152038 ,13.6,12.3,8.1,14.7,9.7,95.5,9.2,537,0
201801152023 ,13.7,12.4,8.1,14.7,9.8,95.5,9.2,533,0
201801152008 ,13.8,12.5,8.1,14.7,10.4,94.5,9.3,528,0
201801151953 ,13.9,12.6,8.1,14.7,10,94.5,9.3,523,0
201801151938 ,14.1,12.7,8.1,14.7,10.1,94.5,9.4,527,0
201801151923 ,14.2,12.8,8.1,14.7,10.3,94.5,9.5,525,0
201801151908 ,14.3,12.9,8.1,14.7,10.4,93.8,9.5,521,0
201801151853 ,14.4,12.9,8.1,14.7,10.5,93.8,9.6,518,1
201801151838 ,14.5,13,8.1,14.7,10.7,92.9,9.7,516,2
201801151823 ,14.7,13.1,8.1,14.7,10.8,92.9,9.8,514,4
201801151808 ,14.8,13.1,8.2,14.7,11.7,91.3,10,498,8
201801151753 ,14.8,13.2,8.2,14.7,11.2,91.3,9.9,502,34
201801151738 ,14.9,13.2,8.2,14.7,11.6,90.2,10.2,489,266
201801151723 ,14.9,13.2,8.3,14.7,12.4,88.7,10.6,484,727
201801151708 ,14.9,13.2,8.3,14.7,13.4,87,11.4,482,1290
201801151653 ,14.9,13.1,8.3,14.7,14.6,85.6,12.3,482,1638
201801151638 ,14.9,13,8.4,14.7,16,83.1,13.1,467,2513
201801151623 ,14.8,12.8,8.4,14.8,17.4,79,13.8,466,3992
201801151608 ,14.5,12.6,8.4,14.8,18.8,76.1,14.6,467,3812
201801151553 ,14.3,12.3,8.4,14.8,19.3,74.1,14.7,462,5467
201801151538 ,14.1,12.1,8.5,14.8,20.2,70.3,14.8,463,5749
201801151523 ,13.8,11.8,8.5,14.8,20.9,70.3,15.4,462,5489
201801151508 ,13.4,11.4,8.6,14.8,22.2,66.9,15.8,469,6882
201801151453 ,13.1,10.9,8.6,14.8,23.3,67.8,17.1,441,5141
201801151438 ,12.8,10.6,8.6,14.8,25.6,63.3,18.1,415,6839
201801151423 ,12.3,10.1,8.6,14.8,28,58.1,19.1,443,8060
201801151408 ,11.9,9.4,8.6,14.8,29,56.1,19.4,434,11486
201801151353 ,11.4,8.9,8.5,14.8,30.9,52.2,20,439,14232
201801151338 ,10.5,8.5,8.4,14.8,31.6,50.6,20.2,447,14147
201801151323 ,10,8.1,8.4,14.7,31.2,50.6,19.7,449,15095
201801151308 ,9.6,7.7,8.3,14.7,30.5,49.5,18.8,462,14158
201801151253 ,9,7.4,8.2,14.7,28.3,51.5,17.5,468,12824
201801151238 ,8.6,7.1,8.2,14.7,25.8,54.5,15.9,492,12081
201801151223 ,8.3,6.9,8.2,14.7,22.3,62.3,14.8,481,10381
201801151208 ,8.1,6.7,8.1,14.7,17.5,72.6,12.6,481,5308
201801151153 ,7.9,6.6,8.1,14.7,14.9,79.2,11.4,482,5041
